text	label
salahsatu alas prabowo liat kosong ngang ngong debat jokowi public speaking belepotan meanwhile anies struktur ganjar lugas luwes banting	5
masya allah laut manusia antusias sambut anies momen anies singgah tunai sholat masji fatah ambon malu januari	5
calon presiden ganjar pranowo konstitusi atur dasar negara hormat warga	3
momen capresku jenguk rawan ganjar mahfud korban aniaya oknum korban slamet andono cerita seret jalan bawa masuk markas batalyon pukul oknum miris	4
capres ganjar pranowo ajak satu jaga konstitusi atur dasar negara	3
sperti korban gila gelontor bangun opini pahlawan terdzalimi serang buzzer gila2an buzzer dukung mati2an kubu modalin anies	7
wujud program gratis prabowo impor	1
wakil ketua ganjar mahfud andika perkasa suara keroyok anggota simpatisan ganjar mahfud boyolali andika salah paham korban langsung serang tolong simak nyata andika perkasa	4
budiman indonesia milik potensi negara pengaruh kawasan pasifik prabowo subianto	5
prabowo dapat prajurit militer patut jalin hubung ulama dekade08 prabowo gibran	0
iyeth bustami hadap masyarakat melayu anies baswedan	5
hasil survei selisih prabowo gibran balik putar	5
presiden becus ngurus negara anies periode gausah mikirin negara negara semerawut negara	6
rumah layak kalang ganjar pranowo hadir rumah rakyat hasil rendah	1
alhamdulillah dukung pasang deklarasi dukung ulama santri rawan sumenep anies baswedan	5
pasang capres cawapres ganjar pranowo mahfud motor ubah kredit koprasi andal bisnis lokal sukses teman teman jn18a	1
prabowo paham dalam peran teknologi hadap revolusi industri kitaselaluada untukpragibs	3
wakil ketua dewan pakar sudjatmiko cerita langkah prabowo gibran bidang tani dekade08	7
bawaslu nilai umpat prabowo masuk pidana milu bawaslu kayak amat tindak ngancem kacau	5
jalan benar ganjar pasti bansos tak hilang sakti tonggak adil	5
gembira interaksi prabowo sambut datang prabowo subianto	5
pilih rakyat ganjar mahfud inklusif	5
bener perintah pusat opung luhut menteri urus perintah daerah anies baswedan gubernur jabodetabek gubernur indonesia banjir banjir jakarta disalahin anies	5
momen capresku jenguk rawan ganjar mahfud korban aniaya oknum korban slamet andono cerita seret jalan bawa masuk markas batalyon pukul oknum miris	4
track record ganjar pranowo mahfud banget pranowo mahfud mdmahfudrebound pranowo mahfud mdpranowopilihanumat	5
jelek anies ganjar dukung prabowo alir	5
kasihan anies blunder situasi dunia kuat alutsista memang pakai slepet sarung	4
pimpin prabowo bawa harap maju indonesia buktinyata tiadahenti	5
diksi motor brong mabuk provokasi bolak gaung tutup fakta oknum duga aniaya rawan ganjar mahfud warga dokumentasi jadi	5
berita positif singapura sorot peduli ganjar lingkung komitmen lanjut	6
salah wakil ketua golkar provinsi mantab juang menang ganjar mahfud	5
kayak nyemangatin ganjar pranowo mahfud semangat positif tagar simpel	5
respons tinggi animo masyarakat timnas bentuk satgas saksi kawal suara anies muhaimin	5
sempat pilih pimpin cinta peduli rakyat ganjar pranowo mahfud	5
urai kontroversi nyata anies baswedan bingkai demokrasi omonomon retorika	5
anies orang amanah beneran calon gubernur partai pilih selesai tugas tuntas amanah penuh calon capres partai amanah	5
gokil anies baswedan janji bangun pustaka taraf internasional ambon	6
ikut ribu orang kader habis jelang milu salah ganjar teman dukung pindah rakyat indonesia mana jokowi lang	5
cerita ganjar mahfud kuasa nasib bangsa tentu pilih februari coblos indonesia l3bih	5
rangkum komentar baik netizen lengkap anggar proyek estate triliun gagal duit pakai salah satu kampanye	5
bener anies tinggal pilih kepala petinggi demokrat	5
anies serius kritisi sayang sistem tahan langsung browsing berita menhan prabowo habis triliun menteri tahan darurat siber	4
hadir wakil suara rakyat dukung pilih dukung ganjar pranowo mahfud jn19ri	5
ganjar pranowo utama mutih utang tani dukung usaha mikro ganjar pranowo luncur program mutih utang tani dukung lanjut usaha mikro sektor tani wilalung kabupaten demak program rancang ringan utang tani wilayah tuju ringan beban finansial kuat tahan ekonomi lokal	1
peka peduli ganjar tani seniman patut apresiasi	6
gibran terima kasih prabowo beliau patriot jalan	5
debat anies inilaj beda pakai diksi tambang ilegal cabut berfikirnya	7
nyangka orang dukung prabowo gibran tanah datar salut antusiasme	6
tangan ganjar pranowo pulih ekonomi nelayan retorika komitmen nyata mahfud indonesia sejahtera bidang ikan	1
tekan adil restoratif ganjar mahfud komitmen tega k3amanan adil	4
bilang dukung anies mayoritas kalang didik tengah dukung badut gemoi kalang educated	0
calon presiden ganjar pranowo tekan konstitusi atur dasar negara pandu hidup	3
anies lactose intoleran alami banyak indonesia tambah stunting dibenerin gizi kandung anak	6
anies baswedan estate gagal tanam singkong	5
anies angkat martabat tani terus terima bansos hasil	6
ramai berita sorot kurang rumah anggota kenan kirim dokumen riset rumah susun pancasila rumah susun cermin rukun agam ekonomi mandiri didik tahan aman dekat sosial masyarakat rumah susun ideal bangun wilayah wilayah batas komposisi huni polri tokoh agama incoming property integrated farming padu unsur tahan aman	7
trauma polarisasi pilkada jakarta imbas politik identitas warna pilkada jakarta prabowo subianto	5
tingkat miskin jakarta tingkat anies baswedan mcdonald indonesia absent paslon nyebokin nyerang chudai anies mamat gunshop morningg	5
anies share group bangga bangsa indonesia penuh prestasi karya	4
hadeeeeeeeeeeeeh tingkat alutsista menhan prabowo signifikan peringkat2 indikator totally rubbish	4
konsekuensi tanggung anies inisiator anies orang untung gera tanggung label nista agama umur hidup	5
jakarta hangat keluarga ganjar pranowo bawa hangat perintah nasional ganjar mahfud hebat resolusi indonesia	5
ganjar pranowo cerdik lontar paslon sektor tahan mengukapkan bijak ubah matang	4
anies nothing total target swing voters nonton debat	5
prabowo prescon bangga gibran kapasitas tahu bidang ekonomi debat lingkung hidup energi agraria pangan ekonomi	1
anies angkat martabat tani terus terima bansos hasil	6
udahlah mohon dicatet pilpres putar ganjar prabowo nasdem gamang gelora ganjar menang mua orang rezim puncak januari	5
putar buka lebar prabowo gibran	5
anies lactose intoleran alami banyak indonesia tambah stunting dibenerin gizi kandung anak	6
peluang ganjar mahfud rapat anies pilpres putar	5
omong doang program nyata ganjar pranowo solusi baik rakyat indonesia	5
nggak nyangka bener kemarin deklarasi sampe circle screencapture diforward2 orang dukung jokowi undang istana lantik gibran meni undang salam beliau pelamin dukung pisah jalan politik anies kenal potret indonesia ajar berat jokowi sepenuh bantu rajin konten kampanye beliau bayar masuk koordinasi resmi sorak beliau menang syukur jokowi laku perintah baik gebrakan2 jalan negara kemarin pandemi indonesia lalu ekonomi indonesia konsisten tetangga tetangga dunia hilang dunia multiverse indonesia indonesia baik beranda andai percaya indonesia indonesia baik bakti beliau sesuai konstitusi beliau titip mandat emban rakyat pilih terus beliau kutip nelson mandela choices reflect hopes fears moga putus putus harap takut capek tolak pilih calon pimpin bangsa ngeri hidup nggak orang percaya harap kata katain jaman goblog tolol tuhan alhamdulillah hidup orang harap bawa puncak puncak gunung kecewa senang orang bertubi2 kemarin sederhana pilih capres harap beliau kecewa janji nggak beliau deliver partai oposisi hantam beliau kurang kurang beliau child definetely saviour orang dewasa dekade sebentar erti sistem politik cacat partai penting nama kuasa mabuk nama kendali putus manusia sempurna rakus hehehe pilih harap goblog tolol harap politis being optimistic naive leadership pilih optimis percaya pimpin pilih optimis hidup percaya teman hubung kemarin bahaya sungguh khawatir tekan opresi bisnis sampe persekusi pilih tanda pilih kelompok laku beneran persekusi suara keras bener baris teman teman tolong koreksi indah pesta demokrasi teman karib beda pilih teman beda pilih beda teman bahas pilih capres santai kepala dingin layak orang dewasa milu selesai lupa copras capres tetangga pilih tetangga capres saudara bangsa moga inget percaya indonesia world indonesia other dunia gejolak presiden rakyat satu rakyat prabowo ganjar gaskeun dukung baik pilih pilih harap takut great everyone antem antem indonesia rumah	3
terang anies temu sultan yogyakarta restu pilpres	5
viral vidio orang angkat ernest politis partai prabowo misteri debat capres jawab ordal orang anggar kemenhan	5
gimana milik positif orang segan keliling lihat ganjar pranowo sambut tani sekat blora ganjar komitmen hapus miliar hutang macet tani perintah pikir sejahtera ringan beban rakyat mutih utang	5
komitmen nyata prabowo gibran makan siang gratis sekolah langkah positif didik dekade08	6
humanies teman inisiatif truck suppo anies jakarta januari suppo	5
ganjar mahfud milik maju ekonomi cepat distribusi rata lapis masyarakat	1
romanticizing desak anies rangkul rangkul golong masyarakat rangkul kuasa dialog publik utama kongkalikong market player regulator posisi return democracy nature anyway thanks leveling dialog urus publik	6
anies baswedan rumah warga jakarta gratis bayar pajak nila triliun masuk pemprov jakarta manfaat masyarakat giat produktif gera ekonomi	1
jelang malam ucap terima kasih prabowo apatis putus ikut bahas pilpres rela periode pimpin prabowo pilih dukung penasaran pimpin prabowo kali pilpres suara bentuk dukung buka sempat beliau pimpin negeri ramai bahas langgar trigger cari informasi deklarasi tweet serah pilih renung gerak cari pikir berstatemen cari pasang calon golput pilpres cari timbang nimbang nilai nilai juang condong anies baswedan hitung anies baswedan pikir pilpres tarung prabowo ganjar cari cocok anies putus dukung dukung pilih putus bicara anies sosial media jelek jelek salah paslon dukung anies garis keras orang ganggu tentang langgar gerak cari condong salah paslon salah paslon resah tindak tanduk indikasi kuasa kuasa negara presiden jabat jabat gatal komentar peduli pilpres trigger prilaku niretika salah paslon kuasa ucap terima kasih prabowo karena cari informasi informasi kait milu berani suara suara pilih ketidaksukaanku langgar langgar dukung garis gas anies baswedan hadir paslon langgar kuasa negeri selamat malam	3
program prioritas anies nilai jalan aspirasi butuh mayoritas warga barat	6
pecah papua prabowo gibran dukung akuyes masbowogbran pas14feb pastiinpakbowo	5
ganjar mahfud hebat isekarangganjar dukungantulus untuk02	5
fokus abah anies salfok gurutta pimpin pondok pesantren	5
titik mana ken kayak anies anak2ku kelak	5
anies pilih atas stunting indonesia negara maritim potensi nelayan daya	7
breaking kritik lahan kerja prabowo keluar kata2 kasar belakang bayang presiden kritik keras telinga kritik instrumen negara perintah	5
tani barat anies bawa ubah	6
moga ganjar pranowo mahfud bawa semangat satu akrab keluarga pimpin nasional ganjar mahfud hebat posyandu	5
anies angkat martabat tani terus terima bansos hasil	6
kabid dinas didik medan arah pilih prabowo gibran inspektorat turun tangan	5
ganjar orang asyik ngobrol kalang nyambung asyik ganjar pranowo ngobrol santai bareng ribu block jakarta hadir ganjar sambut penuh antusias baris ganjar	5
sederhana impactful paslon capres ganjar pranowo cawapres mahfud rencana ramping regulasi hukum investor indonesia	1
indonesia butuh pimpin visioner pilih capres ganjar pranowo mahfud wujud pilpres jn18a	5
bimbang pilih capres ganjar pranowo pimpin milu mahfud bawa kuat berani	5
ganjar pranowo mahfud generasi senior simbol sambut positif satu	0
percaya pasang ganjar pranowo mahfud jamin sejahtera rakyat	5
keluarga solid menang pasang anies baswedan muhaimin iskandar insyaallah menang putar	5
kapolri listyo sigit prabowo singgung pimpin lanjut presiden jokowi cari beda	5
anies sambut antusias warga batam rakyat ubah bendung	5
dukung kerja paslon pilih3 lanjutgansemuakerja 9aakurecqk ganjar mahfud hebat	5
anies angkat martabat tani terus terima bansos hasil	6
percaya prabowo gibran pilihprabowogibran02 bawa indonesia pilihprabowogibran02	3
anies lapor bawaslu singgung hektare lahan prabowo timnas jokowi	5
khawatir biaya kampanye dikit banget capai pelosok pelosok bagus banget desak anies waras milih suara pelosok hadeh menang bomatlah negara	0
pasang prabowo gibran menang pilpres putar	5
cepat entas miskin gubernur jateng ganjar pranowo tambah jateng sekolah daerah jateng jateng tambah sekolah	1
habis pikir orang pilih anies ngemeng2 doang desak anies tiktok cara2 gubernur sblmnya seprti hasil banding janji jakarta pimpin	1
ganjar pranowo mahfud juang sejahtera rakyat indonesia	5
dukung batas warga jabar kuat utama jalan prabowo berbuatbaik untukmasyarakat	5
menteri tahan prabowo subianto menteri tani amran sulaiman arah acara gera tingkat produksi pangan nasional provinsi barat selasa	4
srimulat ganjar pranowo pasang politik hidup senang ganjar mahfud hebat ayahbowo adalahkita	5
fatihah lambang babar purnomo alumnus arkeologi duga bunuh saksi curi palsu museum radya pustaka libat hashim djojohadikusumo prabowo	4
anies nafsu jatuh prabowo debat malam tuju rontok elektabilitas prabowo kejar tinggal rebut suara prabowo sadar	5
gerindra prabowo keikutsertaan dukung anies elektabilitas oleh kursi parlemen skrng serang anies insyaallah	5
taman dllnya disebutin kasih salah program anies guna warga sumur resap rumah sumur resap alhamdulillah banjir	6
viral jabat disdik medan kampanye prabowo gibran bobby	5
percaya ganjar pranowo mahfud changer indonesia pranowo mahfud mdmahfudrebound pranowo mahfud mdpranowopilihanumat	3
ledak tinggi antusiasme milenial acara desak anies nakes jakarta kamis januari selfie bareng anies ramai	6
optimistis prabowo gibran menang putar boedi prabowo subianto	5
persen tani indonesia tani gurem tanah hektar salah faktor persen tanah indonesia asai persen orang usaha jabat prabowo jabat urus tanah	5
deklarasi warga ciamis dukung pasang anies baswedan muhaimin pilpres dukung bismillah menang	5
bandung siduarjo rasa getar positif sambut ganjar mahfud cipta suasana penuh semangat	5
tolak mundur ancam teror sniper prabowo siap sniper ancam bunuh	4
anies takut label intoleran nikah putri	7
rumah impi mimpi paslon ganjar pranowo mahfud program rumah keluarga sempat wujud impi	5
taman bangun tebet menang award singapura prestasi anies aku dunia sederhana bangga	5
banteng prabowo nyata diam2 terang2an realita lapang salah statement bambang susah kawan lawan dasar survey konstituen migrasi dukung prabowo putar kelar	5
calon presiden indonesia ganjar pranowo bikin peluang keluarga sarjana ubah positif	5
benci anies	6
prabowo menang terima kalah bikin tuding bahaya pilih pilih pasti kalah	5
according prabowo opressed because sufficient military power statement coming mister defense	4
respect warga disabilitas sempat acara desak anies	6
anies hapus praktik middleman sektor tahan	4
dukung capres ganjar pranowo mahfud jn18a	5
ganjar mahfud hebat mahfud mahfud bukti politik formal panggung hibur andikgdriv92074 4presiden t7h4vhoca8 bersih kuatkankpk mahfud	5
prabowo gibran hapus subsidi bangkrut sengsara rakyat	5
calon presiden ganjar pranowo konstitusi atur dasar negara dasar adil hormat orang	3
galau mikir pilpres solusi pilih ganjar pranowo program disabilitas mandiri prestasi program mobil akses bikin semangat	3
program ganjar pranowo lindung harga bahan pokok jamin butuh pokok penuh	5
pikir struktur sistematis beda kandidat anies kadang bahasa erti biasa bicara detail muka ganjar mudah erti solusi rumit pilih pimpin kapasitas solusi masalah bangsa pikir integrasi	0
anies pilih atas stunting pakai mudah harga murah anies pakai pabrik hidup proyek	6
bandung meledakkk sepakat anies ambil nahkoda pimpin nasional silah retweet	5
takut berani pilih pasang ganjar pranowo mahfud mahfud bawa berani adil panggung milu	5
ganjar mahfud komitmen bebas nelayan jerat utang strategi tuang program ekonomi langkah konkret harap dampak positif hidup nelayan ganjar m3mberi solusi	1
terang danau buat jakarta selatan depok damping hujan salah karya inovatif gubenur anies baswedan rekam jejak	7
ganjar m3mberi solusi nelayan hapus kredit macet modernisasi nelayan sejahtera nelayan wujud	7
pupuk subsidi langka prabowo gibran posko salur pupuk subsidi tani solar subsidi langka prabowo gibran posko salur solar subsidi nelayan beras mahal prabowo gibran bansos beras negara ngapain	1
pasang capres cawapres nomor ganjar pranowo mahfud program bagus ekonomi tumbuh terus	1
speechless bener2 merinding fenomena pendukung2 anies militan bikin spanduk karung pasang jembatan lenteng agung bikin fandom anies bubble beneran keren sumpah moga ubah hasil gemilang	6
kabar undur kabinet sepakat ganjar undur usaha contoh jabat negara menyalahgunakan jabat fasilitas negara penting kampanye upaya contoh hasil putus undur transisi press conference debat terima kasih presiden jokowi amanat beliau ganjar sumber	5
kagum masbowogbran palingtepat ajak semangat cipta tingkat positif maju kitamuda pastikanmenang	5
surat buka nurani dukung tolong bantu sebar nurani selamat rekan2 dukung prabowo gibran nurani rekan2 tolong biar nurani rekan2 jujur rekan2 gibran cawapres landas atur situasi kondisi sarat langgar nurani ganggu rekan2 gibran daftar revisi batas gibran daftar nurani ganggu rekan2 wenang eksekutif rabas atur prabowo gibran dukung nurani ganggu rekan2 prabowo periksa kait langgar lampau rekan2 bengkok akan tahun giat kamis nyata nurani ganggu rekan2 proses gibran walikota proses instan ambil bacawalkot sama ambil anggota nurani ganggu rekan2 tinggal jakarta giat bebas giat politik gibran santai bagi2 nurani ganggu rekan2 prabowo emosional debat capres gibran debat capres gesture provokatif dukung lawan nurani ganggu rekan2 nama miftah membagi2kan sama kampanye prabowo gibran nurani ganggu rekan2 prabowo kerap kata2 kasar provokatif massa acara tutup buka nurani ganggu rekan2 bansos ada negara klaim menteri sembari kampanye prabowo gibran nurani ganggu rekan2 presiden jubir jubir kemenhan jubir paslon beliau gercep kait prabowo gibran nurani ganggu rekan2 presiden beliau tedeng aling2 sikap dukung nurani ganggu rekan2 prabowo usaha kelas kakap tanah kuasa rekan2 tuding orang oligark usaha nurani ganggu rekan2 fasilitas negara kenan penting pribadi prabowo kerap rabas atur malu2 nurani ganggu rekan2 terang2an hujat prabowo gibran tiba2 balik memuja2 dua nurani ganggu sepak terjang manusia prabowo gibran penting bangsa negara tuju capai bengkok rabas atur nurani ganggu tantang nurani rekan2 dukung surat buka nilai kapasitas nurani rekan2 dukung rekan2 berani nurani rekan2	3
menteri menteri turun gunung erick tohir undang prabowo acara natal airlangga sembako perintah jokowi zulkifli hasan muter muter kmana2 arah	5
timses prabowo nerima undangan2 dialog bebas dialog kadin afirmasi terima nasib	5
detik detik anies tema sitinjau lauik adrian caleg partai ummat sumatera barat januari	7
hutan babat habitat orangutan rusak hilang mana rakyat triliun buang estate gagal nyata kelen tutup bukti ketidakbecusan jokowi prabowo kelola negara lawan	7
ganjar pranowo konflik wadas bahas debat cawapres lingkung hidup pekan	6
anies baswedan standing ovation kadin nggak ken presiden paket komplit pilih rasional	5
dukung santri jamin abadi pesantren wujud tangan prabowo gibran	3
kunjung bersih naik sembilan lurah jakarta utara perhati serius prabowo subianto calon presiden nomor	7
biginilah masyarakat sorong papua sambut anies salam hormat ujung timur indonesia	6
rahasia sandi gxblxk kemas kuak ajang debat bocor mulut prabowo jokowi pusing	5
goda capres heboh substansi paslon ganjar pranowo mahfud program konkret maju	3
jogja 318rb hektar jakarta hektar singapura hektar anies bicara timpang orang tanah 340rb hektar prajurit jaga daulat negara rumah	4
elektabilitas prabowo gibran laju kencang rakyatsenang 02menang	5
konsolidasi sukses golkar dukung prabowo gibran bandung dekade08	5
peran damai rusia ukraina kunjung presiden moskow pasca perang pecah lagak damai seteru duga manfaat agenda negara penting pribadi pasca lobi2 hashim adik prabowo tender kirim gandum jagung ukraina	5
jokowi bilang lahan bowok kalimantan timur total hektar ungkap anies malam clear	5
sumut harap dukung anies	5
diri anies layak presiden silah retweet	7
debat bilang salah prabowo tanah milik anies alokasi anggar beli alutsista anies indeks2 kait tahan indonesia turun ganjar anggap rahasia	5
indonesia future nation change anies president teman gagas tunjuk karya karya anies ubah indonesia	3
pilih tradisional bangga prabowo keluarga warga nahdliyyin prabowo anggota hormat gera pemuda ansor prabowo ulama nahdlatul ulama kemaren prabowo keluarga nahdlatul utama prabowo gibran pimpin program nyata santri pesantren program prabowo gibran wujud abadi pesantren program makan siang gratis seluruh pesantren bangun sekolah unggul integrasi pesantren kabupaten baik sekolah sekolah renovasi	3
semangat satu dukung menang ganjar pranowo mahfud pilpres	5
tanah tani lahan 3000m ayo galak transmigrasi 2ha pajak	7
ganjar pranowo mahfud tokoh bawa ubah positif indonesia ganjar mahfud hebat tani bangga tan	0
ganjar mahfud milik strategi bebas nelayan jerat hutang spirit kembang ekonomi utama angkat harkat hidup nelayan ungkap bicara chiko hakim	1
dunia mana temu indah mesut gubernur anies baswedan lihat cakap singkat haru gimana teman2 haru	5
bikin fatwa menjarain maaruf dateng jokowi salah tetep anies pentol masuk timses	5
capres cawapres ganjar pranowo mahfud wujud mimpi nelayan tenggelam hutang	5
pasang capres cawapres ganjar pranowo mahfud regulasi hukum investor indonesia struktur mudah paham	5
pasti keluarga mungut suara menangkang ganjar pranowo mahfud coblos nomor febuari indonesia unggul ganjar mahfud	5
debat malam buka2an imformasi tahan komisi beliau tolak rapat buka tahan rapat tutup ngadepin capres buka	4
aktivis incar pasal karet paslon ganjar pranowo mahfud evaluasi asasi manusia lindung	5
program ganjar mahfud entas miskin utama sakti ganjar mahfud manfaat tani nelayan buruh milenial bumil kasih kerja rakyat bangun miskin gratis nginep makan kerja salur negri keluarga miskin dibaiayai sarjana internet laptop gratis siswa kuliah sembako murah didik sehat gratis mboten korup mboten ngapusi juta hadir mosok survei survei pesan	0
speechless bener2 merinding fenomena pendukung2 anies militan bikin spanduk karung pasang jembatan lenteng agung bikin fandom anies bubble beneran keren sumpah moga ubah hasil gemilang	6
hasil prabowo gibran rangkul milenial cipta kuat politik rakyatsenang 02menang	5
sekretaris dewan pakar timnas wijayanto samirin anies muhaimin hapus kelompok pajak stimulus gera ekonomi	1
program internet gratis ganjar bawa maslahat salah satu bidang didik fasilitas internet rata mudah cepat ajar kreasi kembang bakat minat bantu oleh sumber informasi tambah literasi tahu	6
masyarakat fatamorgana elektabilitas prabowo ilusi akibat bias informasi ilusi distorsi pikir racun benar bentuk persepsi salah nyata ilusi milik banyak orang mudah bentuk opini sesat terus gaung survey elektabilitas prabowo bentuk dimensi mudah paham nali tafsir fatamorgana ilusi seringkali publik temu kontradiktif angka angka hasil survey umum media realitas fakta lapang ratus panggung kampanye prabowo seluruh pelosok daerah artis jurkamnya tonton masyarakat hadir ilusi elektabilitas prabowo serang pikir sadar masyarakat teknik kenal cabang psikologi ajar pengaruh sugesti pikir manusia unik pikir sadar pengaruh perilaku manusia pikir sadar peran pengaruh perilaku manusia tangkal jebak ilusi elektabilitas prabowo salah efektif tepuk syaraf rasionalitas publik masif sebar informasi sifat orisinalitas prabowo subianto realitas politik sebar paham fatamorgana elektabilitas prabowo whatsapp group beranta banyak orang bicara sukses jangkau lapis luar masyarakat pilih bicara rawan jangkau ujung dalam masyarakat milik suara sebar informasi orang bangkit sadar bilik bilik suara februari	3
pimpin prabowo teladan bantu tulus pamrih buktinyata tiadahenti	5
sederhana impactful paslon capres ganjar pranowo cawapres mahfud rencana ramping regulasi hukum investor indonesia	5
din wahfiudin harun rasyid dukung prabowo abai bohong oportunis nurani	5
dukung ganjar mahfud pimpin yakin atas disparitas ekonomi cipta tara	1
sila simak fenomena dukung anies salah gagas event cupsleeve humanies sosok anies ubah pandang politik keren cerdas	5
bayang kuliah hukum milih capres prabowo gibran calon cacat hukum bener bener ajeeee	5
desak anies samarinda ajar ngadu transportasi minim transportasi mudah aktifitas warga tara anies baswedan	6
according prabowo opressed because sufficient military power statement coming mister defense	4
dukung ganjar pranowo pranowo milu bebas intervensi ganjar pranowo rakyat buat rakyat	5
suasana optimis lingkup masyarakat satu dukung ganjar mahfud penuh energi angkat k3amanan bangsa	5
januari serang sengit doxxing sosmed harap login tutup bagi informasi counter serang biar kuasa prabowo	4
ganjar presiden rakyat peduli rakyat nyaaa	3
marzuki mustamar berani pecat beliau bawa2 jatim dukung dukung prabowo tutup nama yahya	5
yenny wahid kenal sakti ganjar mahfud kebumen	5
capek prabowo mending ganjar	7
sandera bawaslu santai langgar langgar pilpres dukung prabowo gibran langsung menang ganjar mahfud masuk penjara	5
prabowo nomor bicara kaya indonesia ratus ajak masyarakat satu dekade08 prabowo gibran	3
pilih capres bicara pilih pasang calon ganjar pranowo mahfud pimpin aksi	5
prabowo subianto naik hujan benar situasi tekan sulit bersih utama	7
ganjar mahfud alutsista salah kunci kuat indonesia	4
januari serang sengit doxxing sosmed harap login tutup bagi informasi counter serang biar kuasa prabowo	4
diam2 israel dukung merdeka palestina mesrah israel pantes kemarin pildun berani nolak israel menteri tahan republik indonesia prabowo subianto diskus kuasa usaha israel bahrain tagner forum internasional sabtu interaksi buka anggap jarang lantar israel milik hubung diplomatik obrol normalisasi negara negara timur	4
cinta masyarakat magetan ganjar pranowo ganjar bangun angka miskin turun jabat periode jokowi resign duren samsul dispatch pagiii anggur tingkat lembong	5
prabowo gibran bangun sekolah unggul integrasi kuat indonesia	5
program pasang capres cawapres ganjar pranowo mahfud tawar solusi pintar ekonomi	1
milenial ganjar pranowo mahfud calon pimpin indonesia bawa maju ubah	5
kenal mujib sandang disabilitas hadir desak anies yogya kemarin nonton youtubenya perempuan cerdas fasih bicara bahasa asing inggris bahasa asing nanya pakai muslim pakistan india bangladesh	6
ruaaar biasaaa warga tegal rakyat sabar sambut menang ubah anies muhaimin	5
lansir video diposting laman calon presiden nomor hadir acara rawan indonesia lapang tanggung abdul jamal batam prabowo subianto	5
calon presiden ganjar pranowo konstitusi atur dasar negara jaga	3
ganjar pranowo pahlawan tani tembakau dukung capres peduli hasil panen tembakau limpah	3
layak panglima panggil libat politik praktis mayor teddy debat capre aniaya salah penduking capres kerah babinsa damping blusukan	5
according prabowo opressed because sufficient military power statement coming mister defense	4
point jakarta mayoritas ummat islam musuh ummat agama point nilai agama radikal point tokoh agama apresiasi gubernur jakarta anies baswedan bukti diskriminasi point selamat natal haram hukum agama islam ummat islam selamat raya natal point kelompok2 takut rusuh sebab ormas islam simpul tuntutan2 aju simpul orang intoleran terima beda	3
program pasang capres cawapres ganjar pranowo mahfud fokus presisi fondasi ekonomi	1
tarik capres ganjar pranowo capres terima pimpin jogja sultan hamengkubuwono dukung keraton	5
agenda politik prabowo gibran pekan fokus kampanye pulau	5
informasi utama kampung sulit bersih naik prabowo subianto	7
mahfud ganjar pimpin rasa ajaib satu zaman merdeka	5
ganjar rakyat paham masalah rakyat ganjar mahfud wajib m3nang sejahtera rakyat	5
program pasang capres cawapres ganjar pranowo mahfud main ekonomi nasional	1
sampai program ekonomi acara dialog kamar dagang industri indonesia kadin capres anies rasyid baswedan asa kuliah online dengar papar anies daging	5
terimakasih anies calling their bullshit doing behind closedoors orang indonesia jangkau informasi debat malam publik nilai pilih	5
januari serang sengit doxxing sosmed harap login tutup bagi informasi counter serang biar kuasa prabowo	4
ganjar pranowo mahfud hebat rakyat kredit perban fokus dorong koperasi ubah nyata	1
hebat prabowo bikin selamat wilfrida hukum malaysia tindak dekade08 prabowo gibran	5
capres cawapres ganjar pranowo mahfud ajak masyarakat garda depan jaga konstitusi atur dasar negara	3
nusron kasihin etika tuker tiket capres jalur istana	5
mahfud cerita sahabat mendiang pendeta humprey dua dialog gera dedikasi satu satu bangsa indonesia ganjar mahfud	6
suara prabowo jabar sumbar pilpres rebut anies	5
anies angkat martabat tani terus terima bansos hasil	6
prabowo ada menham agrinas estate usaha krini2	5
almarhum rizal ramli bilang bahaya kuasa usaha kuasa bisnis untung prabowo usaha sawit gibran usaha martabak terima investasi modal usaha mesti pikir milih	5
tani paslon capres ganjar pranowo dengar aspirasi kuota pupuk tingkat dukung tani	1
anies angkat martabat tani terus terima bansos hasil	6
program capres cawapres ganjar pranowo mahfud bikin ekonomi tumbuh	1
calon presiden capres nomor anies baswedan nilai semetinya henti videotron paksa hormat pandang rakyat	5
connie masalah tawar proyek kemhan prabowo rahasia negara bicara tutup marah	4
bilang bapak politik identitas intoleransi pilkada terima fakta2nya orang dukung keras latar agama setia keliling budeg gila koalisi cita2 diri negara agama anies wujud	5
capres nomor anies baswedan geser substitusi impo jaga anies baswedan ekosistem industri pasar konsumsi sentra produksi global harap muncul giat ekspor perihal tingkat komponen negeri anies tingkat tahap simak video lengkap nanti eksklusif dialog capres kadin prabowo subianto jumat januari tvone streaming youtube tvonenews	1
alas alumni pilih anies baswedan	5
garda samudera ganjar mahfud wujud semangat sama jaga utuh aman indonesia	4
tanah hasan milik prabowo	5
tuju masbowogbran pilihankita bangun generasi kualitas bangsa makmur	0
sadar anies aga gera attack titan tutup debat pilpres tiga momen anies meraga gera anime attack titan kepal tangan kanan silang tangan kiri ambil gera gera istirahat gera pasu pembebesan anime attack titan perang lawan musuh bahasa jepang gera serta ria shinzou sasageyo abdi hati harfiah konteks attack titan pasu bebas	6
founder indonesia ajar kek anies bener2 concern didik indonesia beliau hormat haru profesi milik orang2 komitmen dedikasi	6
pimpin ganjar pranowo mahfud arena politik rumah tangga ganjar mahfud hebat internet gratis	4
